,0
369,5625
370,5639
371,5654
372,5666
373,5677
374,5687
375,5698
376,5710
377,5722
378,5735
379,5747
380,5760
381,5772
382,5783
383,5793
384,5811
385,5828
386,5847
387,5858
388,5870
389,5880
390,5896
391,5912
392,5926
393,5941
394,5959
395,5969
396,5983
397,5997
398,6011
399,6031
400,6047
401,6062
402,6078
403,6096
404,6111
405,6131
406,6150
407,6170
408,6187
409,6201
410,6216
411,6230
412,6250
413,6269
414,6283
415,6298
416,6315
417,6325
418,6336
419,6348
420,6359
421,6369
422,6379
423,6391
424,6403
425,6418
426,6434
427,6448
428,6463
429,6478
430,6494
431,6511
432,6527
433,6545
434,6558
435,6573
436,6589
437,6604
438,6621
439,6639
440,6653
441,6668
442,6678
443,6688
444,6702
445,6717
446,6733
447,6749
448,6765
449,6784
450,6797
451,6809
452,6819
453,6830
454,6842
455,6854
456,6867
457,6879
458,6890
459,6908
460,6927
461,6944
462,6956
463,6971
464,6987
465,7007
466,7020
467,7032
468,7049
469,7068
470,7086
471,7101
472,7117
473,7129
474,7142
475,7153
476,7164
477,7176
478,7189
479,7203
480,7220
481,7238
482,7257
483,7277
484,7293
485,7311
486,7328
487,7341
488,7355
489,7368
490,7382
491,7399
492,7417
493,7434
494,7451
495,7466
496,7480
497,7495
498,7510
499,7526
500,7539
501,7551
502,7562
503,7575
504,7587
505,7597
506,7610
507,7630
508,7650
509,7663
510,7677
511,7692
512,7707
513,7724
514,7741
515,7757
516,7777
517,7794
518,7812
519,7828
520,7843
521,7853
522,7871
523,7888
524,7903
525,7917
526,7933
527,7947
528,7961
529,7974
530,7984
531,7994
532,8007
533,8019
534,8030
535,8044
536,8059
537,8073
538,8085
539,8098
540,8111
541,8125
542,8140
543,8154
544,8170
545,8185
546,8201
547,8215
548,8228
549,8241
550,8251
551,8262
552,8273
553,8285
554,8297
555,8310
556,8327
557,8344
558,8362
559,8378
560,8394
561,8407
562,8418
563,8435
564,8455
565,8471
566,8481
567,8493
568,8505
569,8518
570,8533
571,8547
572,8561
573,8576
574,8592
575,8603
576,8614
577,8626
578,8639
579,8652
580,8666
581,8680
582,8696
583,8711
584,8727
585,8742
586,8761
587,8780
588,8794
589,8809
590,8825
591,8844
592,8860
593,8877
594,8893
595,8912
596,8930
597,8945
598,8957
599,8968
600,8980
601,8999
602,9018
603,9036
604,9050
605,9066
606,9080
607,9094
608,9111
609,9127
610,9142
611,9156
612,9170
613,9183
614,9201
615,9218
616,9236
617,9254
618,9272
619,9289
620,9302
621,9315
622,9325
623,9336
624,9354
625,9373
626,9393
627,9412
628,9426
629,9442
630,9457
631,9473
632,9485
633,9496
634,9516
635,9531
636,9543
637,9553
638,9563
639,9576
640,9591
641,9611
642,9630
643,9645
644,9657
645,9669
646,9679
647,9690
648,9702
649,9714
650,9729
651,9745
652,9760
653,9776
654,9790
655,9805
656,9820
657,9834
658,9851
659,9870
660,9889
661,9901
662,9912
663,9924
664,9937
665,9954
666,9968
667,9985
668,10000
